ID,shape,outlierType,outlierPosition,choice,success,rt,majorityOfMostRegularShapes,rot1,rot2,rot3,rot4,rot5,rot6,dil1,dil2,dil3,dil4,dil5,dil6,usedTouchscreen,population,age,classe
ARIELLE,parallelogram,0,1,2,0,1082,False,3,5,6,2,4,1,3,6,1,4,5,2,True,baboons,,
ARIELLE,random,0,3,3,1,1070,False,2,4,6,1,3,5,1,3,6,2,5,4,True,baboons,,
ARIELLE,square,3,4,1,0,1199,True,6,1,2,4,3,5,5,3,6,2,4,1,True,baboons,,
ARIELLE,rustedHinge,0,0,5,0,4699,False,2,3,4,5,1,6,3,6,5,2,4,1,True,baboons,,
ARIELLE,rustedHinge,1,1,1,1,2832,False,3,5,1,6,2,4,2,3,6,5,1,4,True,baboons,,
ARIELLE,square,1,4,4,1,1309,True,1,4,6,3,2,5,2,6,1,3,5,4,True,baboons,,
ARIELLE,hinge,3,5,4,0,2051,True,4,2,3,5,1,6,1,2,3,5,6,4,True,baboons,,
ARIELLE,trapezoid,0,3,0,0,2527,True,1,6,3,2,5,4,5,3,6,1,4,2,True,baboons,,
ARIELLE,rightKite,0,3,4,0,4578,True,4,1,3,5,6,2,1,6,4,5,3,2,True,baboons,,
ARIELLE,hinge,0,1,1,1,3219,True,3,1,6,4,2,5,2,6,3,4,1,5,True,baboons,,
ARIELLE,losange,3,2,1,0,1797,False,5,1,3,2,6,4,1,6,3,2,5,4,True,baboons,,
ARIELLE,isoTrapezoid,2,4,1,0,2988,True,1,6,4,3,5,2,5,4,6,1,3,2,True,baboons,,
ARIELLE,parallelogram,1,0,4,0,1961,True,5,2,1,6,3,4,1,5,4,2,6,3,True,baboons,,
ARIELLE,square,0,2,0,0,1668,False,6,1,3,4,2,5,6,5,4,1,2,3,True,baboons,,
ARIELLE,trapezoid,2,2,0,0,4398,False,3,5,2,6,1,4,3,4,2,6,1,5,True,baboons,,
ARIELLE,isoTrapezoid,0,5,0,0,3930,False,3,4,5,1,2,6,4,5,6,1,2,3,True,baboons,,
ARIELLE,parallelogram,2,2,5,0,2730,False,6,5,4,2,3,1,2,6,4,3,1,5,True,baboons,,
ARIELLE,losange,2,2,3,0,2281,True,2,3,1,6,4,5,2,1,5,4,3,6,True,baboons,,
ARIELLE,rectangle,1,5,5,1,1750,False,5,2,4,6,1,3,5,1,6,2,3,4,True,baboons,,
ARIELLE,isoTrapezoid,2,1,5,0,1621,False,3,4,6,5,1,2,4,3,6,1,2,5,True,baboons,,
ARIELLE,kite,0,2,4,0,3582,False,6,4,5,2,1,3,4,2,3,1,5,6,True,baboons,,
ARIELLE,isoTrapezoid,1,1,1,1,1699,True,2,6,3,5,4,1,4,3,6,2,5,1,True,baboons,,
ARIELLE,parallelogram,2,2,5,0,1043,True,4,3,6,5,2,1,2,6,3,4,5,1,True,baboons,,
ARIELLE,parallelogram,3,1,3,0,1430,False,1,2,6,5,3,4,2,6,5,3,4,1,True,baboons,,
ARIELLE,losange,1,1,1,1,1422,True,5,1,6,3,2,4,5,4,1,3,6,2,True,baboons,,
ARIELLE,trapezoid,3,5,0,0,1559,True,6,5,1,2,3,4,2,5,1,6,4,3,True,baboons,,
ARIELLE,kite,2,4,4,1,2566,False,2,3,4,1,5,6,6,3,5,1,4,2,True,baboons,,
ARIELLE,isoTrapezoid,2,1,4,0,3078,False,4,2,1,3,6,5,4,3,2,6,5,1,True,baboons,,
ARIELLE,parallelogram,2,4,4,1,2477,True,1,3,4,5,6,2,2,4,6,5,3,1,True,baboons,,
ARIELLE,rightKite,0,5,1,0,2891,False,2,6,4,1,3,5,5,1,4,3,6,2,True,baboons,,
ARIELLE,kite,1,3,5,0,1340,False,3,4,5,2,6,1,1,5,4,3,6,2,True,baboons,,
ARIELLE,kite,3,1,1,1,1219,False,6,1,4,2,5,3,6,5,2,1,3,4,True,baboons,,
ARIELLE,isoTrapezoid,0,2,3,0,3258,True,6,4,2,1,3,5,5,2,3,1,4,6,True,baboons,,
ARIELLE,parallelogram,3,3,5,0,4250,False,4,6,5,2,1,3,4,6,5,2,3,1,True,baboons,,
ARIELLE,trapezoid,1,5,1,0,1930,True,4,2,5,3,1,6,1,6,5,2,3,4,True,baboons,,
ARIELLE,rustedHinge,3,0,0,1,3129,True,1,5,4,6,2,3,5,3,6,4,2,1,True,baboons,,
ARIELLE,rustedHinge,2,0,0,1,3809,False,5,3,4,2,6,1,6,5,2,1,3,4,True,baboons,,
ARIELLE,kite,1,1,0,0,2770,True,4,1,6,3,5,2,6,1,4,3,2,5,True,baboons,,
ARIELLE,rightKite,1,3,3,1,3188,True,2,3,1,4,6,5,4,1,5,2,6,3,True,baboons,,
ARIELLE,losange,1,2,0,0,3562,False,3,6,1,4,5,2,6,1,5,2,4,3,True,baboons,,
ARIELLE,losange,3,4,5,0,1953,False,4,3,2,1,6,5,1,5,3,6,4,2,True,baboons,,
ARIELLE,trapezoid,3,2,4,0,1980,False,3,2,1,5,6,4,2,3,4,6,5,1,True,baboons,,
ARIELLE,hinge,0,3,1,0,2148,False,6,1,4,5,2,3,5,1,4,3,6,2,True,baboons,,
ARIELLE,rectangle,0,3,3,1,2180,False,4,6,5,3,2,1,3,2,6,5,1,4,True,baboons,,
ARIELLE,rustedHinge,1,4,5,0,922,False,4,3,6,2,5,1,3,4,6,2,5,1,True,baboons,,
ARIELLE,isoTrapezoid,0,3,1,0,2398,False,5,2,3,4,1,6,5,3,1,2,4,6,True,baboons,,
ARIELLE,parallelogram,0,5,3,0,2230,False,6,5,2,1,3,4,1,3,4,5,2,6,True,baboons,,
ARIELLE,losange,3,0,0,1,3910,True,3,6,5,1,2,4,6,1,2,4,5,3,True,baboons,,
ARIELLE,random,2,4,4,1,1562,False,3,2,5,6,1,4,4,3,6,5,2,1,True,baboons,,
ARIELLE,square,2,0,4,0,1168,False,6,1,2,3,4,5,2,4,1,6,5,3,True,baboons,,
ARIELLE,losange,1,5,3,0,1828,True,4,3,5,6,1,2,2,5,1,6,4,3,True,baboons,,
ARIELLE,square,2,1,1,1,1809,True,4,3,2,6,5,1,1,6,2,3,4,5,True,baboons,,
ARIELLE,trapezoid,2,0,0,1,4531,True,6,1,3,2,4,5,6,1,5,4,3,2,True,baboons,,
ARIELLE,trapezoid,1,5,2,0,1047,False,1,5,2,4,3,6,2,5,3,6,1,4,True,baboons,,
ARIELLE,random,1,4,4,1,2750,False,5,6,4,3,2,1,2,4,1,5,6,3,True,baboons,,
ARIELLE,parallelogram,1,5,4,0,1047,False,5,4,3,6,1,2,5,2,1,6,3,4,True,baboons,,
ARIELLE,square,0,5,1,0,2633,True,1,6,4,5,3,2,1,3,5,4,2,6,True,baboons,,
ARIELLE,square,1,4,4,1,2449,True,5,3,1,4,6,2,1,6,2,5,4,3,True,baboons,,
ARIELLE,hinge,2,3,3,1,1770,True,1,6,3,5,2,4,6,2,5,3,4,1,True,baboons,,
ARIELLE,isoTrapezoid,2,3,5,0,2500,True,1,2,3,5,4,6,5,6,3,2,1,4,True,baboons,,
ARIELLE,losange,0,3,1,0,2109,True,5,6,4,1,2,3,2,4,1,6,3,5,True,baboons,,
ARIELLE,rustedHinge,3,2,2,1,1109,False,5,6,3,1,2,4,3,2,1,5,6,4,True,baboons,,
ARIELLE,rightKite,1,2,2,1,2309,False,1,3,6,5,2,4,6,1,3,5,2,4,True,baboons,,
ARIELLE,rectangle,3,5,1,0,3012,False,3,5,1,6,4,2,5,3,2,1,6,4,True,baboons,,
ARIELLE,rustedHinge,0,1,2,0,1520,True,5,2,3,1,4,6,5,3,2,4,1,6,True,baboons,,
ARIELLE,rightKite,2,0,4,0,3543,False,5,3,1,6,2,4,3,2,4,5,1,6,True,baboons,,
ARIELLE,trapezoid,0,2,2,1,2688,False,3,5,4,6,1,2,4,3,6,5,2,1,True,baboons,,
ARIELLE,square,3,0,4,0,3621,False,4,2,3,5,1,6,4,2,1,5,6,3,True,baboons,,
ARIELLE,rectangle,1,1,0,0,1719,False,2,3,4,1,5,6,5,3,6,2,1,4,True,baboons,,
ARIELLE,kite,3,2,5,0,1043,True,2,4,6,1,5,3,2,1,3,5,4,6,True,baboons,,
ARIELLE,rightKite,2,1,1,1,1047,True,2,4,6,1,5,3,4,1,5,3,2,6,True,baboons,,
ARIELLE,isoTrapezoid,1,2,2,1,1090,True,3,4,5,6,1,2,3,6,4,2,5,1,True,baboons,,
ARIELLE,parallelogram,1,3,3,1,4312,True,4,3,5,6,1,2,6,4,5,2,3,1,True,baboons,,
ARIELLE,trapezoid,3,4,4,1,1730,True,5,3,1,2,6,4,4,6,3,1,5,2,True,baboons,,
ARIELLE,parallelogram,0,4,4,1,340,True,5,1,2,6,3,4,5,1,4,3,2,6,True,baboons,,
ARIELLE,rectangle,0,3,3,1,2391,True,2,6,4,5,3,1,1,4,6,2,3,5,True,baboons,,
ARIELLE,parallelogram,3,1,4,0,852,True,5,6,2,1,3,4,3,1,4,5,6,2,True,baboons,,
ARIELLE,kite,0,1,4,0,1391,True,4,3,1,5,2,6,1,3,2,4,6,5,True,baboons,,
ARIELLE,rectangle,3,4,5,0,1090,True,2,5,4,6,3,1,3,1,6,4,5,2,True,baboons,,
ARIELLE,rectangle,1,1,1,1,2199,True,3,2,1,6,4,5,3,1,2,6,4,5,True,baboons,,
ARIELLE,isoTrapezoid,3,0,0,1,3277,True,4,2,3,1,6,5,3,2,4,5,1,6,True,baboons,,
ARIELLE,rustedHinge,1,4,4,1,2172,True,3,4,2,5,1,6,1,6,4,3,2,5,True,baboons,,
ARIELLE,losange,2,2,3,0,1188,False,5,6,2,1,3,4,5,2,3,4,6,1,True,baboons,,
ARIELLE,square,0,5,5,1,1301,False,4,6,3,2,5,1,4,5,2,6,3,1,True,baboons,,
ARIELLE,kite,2,0,1,0,1512,True,2,5,6,1,4,3,5,3,4,6,1,2,True,baboons,,
ARIELLE,hinge,3,2,5,0,4199,True,5,4,6,3,2,1,6,1,3,2,5,4,True,baboons,,
ARIELLE,random,2,4,1,0,4156,True,3,6,4,1,2,5,5,4,2,1,3,6,True,baboons,,
ARIELLE,losange,2,0,4,0,2793,True,3,2,5,1,6,4,6,5,2,4,1,3,True,baboons,,
ARIELLE,hinge,3,5,5,1,1168,False,1,3,4,5,6,2,1,6,2,5,4,3,True,baboons,,
ARIELLE,losange,0,5,4,0,1098,False,3,1,6,4,5,2,5,1,3,6,4,2,True,baboons,,
ARIELLE,trapezoid,0,5,2,0,1680,True,6,5,1,3,2,4,6,4,2,5,1,3,True,baboons,,
ARIELLE,rectangle,2,3,3,1,1500,True,4,5,6,2,1,3,2,3,6,5,1,4,True,baboons,,
ARIELLE,random,3,5,1,0,3211,True,2,4,5,6,3,1,3,5,2,1,4,6,True,baboons,,
ARIELLE,square,1,1,3,0,4141,False,4,2,6,5,1,3,2,5,4,6,3,1,True,baboons,,
ARIELLE,hinge,1,1,1,1,1328,False,2,6,4,5,1,3,1,2,3,4,5,6,True,baboons,,
ARIELLE,square,3,1,1,1,1871,True,4,3,1,5,6,2,1,4,5,6,3,2,True,baboons,,
ARIELLE,random,0,2,2,1,1316,True,4,1,5,2,6,3,4,1,6,5,2,3,True,baboons,,
ARIELLE,hinge,0,2,4,0,3141,True,2,6,3,5,1,4,4,5,1,3,6,2,True,baboons,,
ARIELLE,rightKite,0,1,2,0,1250,True,5,6,1,4,2,3,5,2,4,1,3,6,True,baboons,,
ARIELLE,rightKite,3,0,0,1,2988,False,2,6,3,1,4,5,2,6,1,4,3,5,True,baboons,,
ARIELLE,rustedHinge,0,0,1,0,2363,False,5,2,6,1,4,3,6,4,2,5,1,3,True,baboons,,
ARIELLE,parallelogram,2,2,5,0,2840,False,5,1,2,6,4,3,4,3,1,6,2,5,True,baboons,,
ARIELLE,rustedHinge,2,0,0,1,1547,True,5,6,3,2,4,1,6,1,4,2,3,5,True,baboons,,
ARIELLE,hinge,2,5,4,0,4070,False,2,6,1,4,5,3,2,4,6,3,5,1,True,baboons,,
ARIELLE,random,3,1,3,0,1789,False,3,4,2,6,1,5,3,1,2,6,4,5,True,baboons,,
ARIELLE,trapezoid,2,2,1,0,1562,False,1,2,5,3,4,6,6,4,1,3,5,2,True,baboons,,
ARIELLE,kite,0,3,4,0,3250,False,4,1,5,2,6,3,3,6,2,4,5,1,True,baboons,,
ARIELLE,isoTrapezoid,1,3,4,0,3812,False,6,4,5,2,1,3,4,6,1,3,2,5,True,baboons,,
ARIELLE,rectangle,2,4,3,0,4609,False,6,2,4,5,1,3,3,6,2,4,1,5,True,baboons,,
ARIELLE,random,0,2,4,0,2066,False,2,4,6,3,1,5,3,4,1,5,2,6,True,baboons,,
ARIELLE,random,1,4,5,0,1598,True,2,5,1,3,4,6,6,2,5,3,4,1,True,baboons,,
ARIELLE,hinge,1,0,4,0,1559,True,6,4,2,3,5,1,2,4,6,5,1,3,True,baboons,,
ARIELLE,rightKite,3,0,0,1,2801,True,1,6,3,5,4,2,3,2,5,1,6,4,True,baboons,,
ARIELLE,isoTrapezoid,3,4,0,0,3301,False,2,4,1,6,3,5,4,1,5,3,2,6,True,baboons,,
ARIELLE,rectangle,0,4,4,1,2922,False,1,4,6,3,2,5,4,5,1,3,6,2,True,baboons,,
ARIELLE,random,1,5,4,0,1289,True,4,1,3,2,6,5,2,6,5,1,4,3,True,baboons,,
ARIELLE,isoTrapezoid,3,1,1,1,2910,True,2,5,4,1,3,6,6,4,1,5,2,3,True,baboons,,
ARIELLE,rustedHinge,0,2,2,1,2609,False,5,3,1,2,4,6,6,4,5,2,3,1,True,baboons,,
ARIELLE,parallelogram,2,4,4,1,672,True,2,5,4,3,1,6,6,3,5,1,2,4,True,baboons,,
ARIELLE,kite,0,1,4,0,2082,True,4,1,2,5,6,3,3,1,4,2,5,6,True,baboons,,
ARIELLE,hinge,2,2,2,1,1750,False,3,1,6,5,4,2,3,2,4,5,6,1,True,baboons,,
ARIELLE,rightKite,0,2,2,1,2031,False,3,4,1,6,2,5,2,6,3,1,5,4,True,baboons,,
ARIELLE,rectangle,0,4,4,1,2012,True,3,5,4,6,1,2,6,2,4,3,1,5,True,baboons,,
ARIELLE,trapezoid,2,2,2,1,2082,False,4,2,6,1,3,5,3,6,2,5,4,1,True,baboons,,
ARIELLE,trapezoid,3,0,3,0,4652,False,3,1,4,5,2,6,1,4,2,3,5,6,True,baboons,,
ARIELLE,random,1,3,3,1,2590,False,5,6,2,1,4,3,2,1,3,5,6,4,True,baboons,,
ARIELLE,isoTrapezoid,0,0,3,0,2191,True,3,4,2,1,5,6,3,4,5,6,2,1,True,baboons,,
ARIELLE,parallelogram,0,5,3,0,3312,False,3,1,5,4,2,6,5,6,4,1,2,3,True,baboons,,
ARIELLE,rustedHinge,2,0,0,1,1609,True,6,5,3,2,4,1,6,2,5,3,1,4,True,baboons,,
ARIELLE,rectangle,1,4,4,1,3168,False,5,2,1,3,6,4,5,4,6,3,1,2,True,baboons,,
ARIELLE,isoTrapezoid,2,1,3,0,1191,False,5,3,6,1,4,2,5,2,4,6,1,3,True,baboons,,
ARIELLE,rustedHinge,3,1,1,1,1828,False,4,2,1,5,3,6,6,1,3,5,4,2,True,baboons,,
ARIELLE,rightKite,2,2,2,1,2320,True,5,1,6,2,3,4,1,2,3,6,4,5,True,baboons,,
ARIELLE,rectangle,3,0,2,0,1750,True,2,3,6,5,1,4,5,2,1,6,3,4,True,baboons,,
ARIELLE,hinge,0,2,5,0,1750,False,4,3,6,2,5,1,4,6,1,2,3,5,True,baboons,,
ARIELLE,hinge,1,0,1,0,3738,True,3,2,4,1,5,6,3,2,5,4,6,1,True,baboons,,
ARIELLE,trapezoid,0,3,1,0,1340,True,6,2,4,1,5,3,1,5,6,2,4,3,True,baboons,,
ARIELLE,random,3,1,4,0,1758,True,5,6,2,3,1,4,4,3,5,1,6,2,True,baboons,,
ARIELLE,parallelogram,3,1,3,0,2801,True,5,4,2,6,3,1,4,2,6,5,1,3,True,baboons,,
ARIELLE,parallelogram,2,3,1,0,2672,False,1,2,3,6,4,5,2,6,4,1,3,5,True,baboons,,
ARIELLE,trapezoid,1,1,5,0,1270,False,4,2,3,6,5,1,2,5,4,1,6,3,True,baboons,,
ARIELLE,kite,1,0,0,1,1281,True,1,2,4,3,5,6,3,6,1,2,5,4,True,baboons,,
ARIELLE,rightKite,1,1,1,1,2750,True,1,3,2,4,5,6,6,4,3,5,2,1,True,baboons,,
ARIELLE,kite,0,0,0,1,2230,False,4,2,6,3,5,1,6,2,5,3,1,4,True,baboons,,
ARIELLE,losange,1,0,1,0,1461,False,1,4,2,3,6,5,4,6,2,1,3,5,True,baboons,,
ARIELLE,rustedHinge,1,5,5,1,1281,False,6,2,3,1,4,5,2,5,4,1,3,6,True,baboons,,
ARIELLE,losange,1,1,4,0,918,True,4,5,2,1,6,3,3,2,4,1,6,5,True,baboons,,
ARIELLE,square,2,5,4,0,3621,False,6,2,5,3,4,1,6,2,5,1,3,4,True,baboons,,
ARIELLE,hinge,3,4,5,0,2168,True,5,2,6,4,1,3,4,5,3,6,2,1,True,baboons,,
ARIELLE,square,0,4,2,0,1762,True,2,6,1,3,5,4,5,4,2,6,3,1,True,baboons,,
ARIELLE,trapezoid,1,5,3,0,2891,True,3,5,2,6,4,1,2,1,3,4,6,5,True,baboons,,
ARIELLE,losange,0,0,5,0,3941,False,6,3,5,2,4,1,5,3,2,1,4,6,True,baboons,,
ARIELLE,isoTrapezoid,2,4,4,1,699,True,6,3,4,2,1,5,1,4,5,2,6,3,True,baboons,,
ARIELLE,kite,1,3,3,1,3000,False,2,4,1,5,6,3,4,2,6,5,3,1,True,baboons,,
ARIELLE,rustedHinge,2,5,2,0,3340,False,5,3,6,4,2,1,5,2,4,3,1,6,True,baboons,,
ARIELLE,kite,2,2,5,0,1891,True,5,1,4,3,6,2,2,6,4,1,5,3,True,baboons,,
ARIELLE,rightKite,3,5,2,0,1582,True,1,5,2,6,4,3,4,2,6,5,3,1,True,baboons,,
ARIELLE,rightKite,1,0,0,1,3090,False,4,5,3,2,1,6,2,6,4,1,5,3,True,baboons,,
ARIELLE,square,2,3,3,1,3453,True,2,1,5,6,3,4,5,2,4,3,6,1,True,baboons,,
ARIELLE,losange,3,3,4,0,2020,False,4,5,2,3,1,6,4,2,3,5,6,1,True,baboons,,
ARIELLE,rectangle,2,5,3,0,1871,False,1,2,6,4,3,5,1,4,2,6,3,5,True,baboons,,
ARIELLE,random,2,0,0,1,1641,False,5,2,1,3,6,4,5,6,3,1,2,4,True,baboons,,
ARIELLE,hinge,2,2,2,1,1000,True,6,5,1,3,2,4,3,6,4,5,1,2,True,baboons,,
ARIELLE,trapezoid,2,3,0,0,2238,True,5,4,1,2,6,3,5,6,2,3,1,4,True,baboons,,
ARIELLE,square,1,1,5,0,3602,True,1,5,3,2,4,6,2,1,6,4,5,3,True,baboons,,
ARIELLE,kite,3,2,1,0,1898,False,2,6,1,5,3,4,4,1,5,6,2,3,True,baboons,,
ARIELLE,parallelogram,0,5,5,1,980,True,4,5,6,1,2,3,3,5,2,4,6,1,True,baboons,,
ARIELLE,kite,3,4,0,0,3141,True,1,2,3,6,4,5,4,2,6,3,1,5,True,baboons,,
ARIELLE,random,0,1,3,0,3711,False,2,1,4,6,3,5,1,2,3,6,4,5,True,baboons,,
ARIELLE,rectangle,2,0,0,1,980,True,3,6,1,5,4,2,6,5,1,4,3,2,True,baboons,,
ARIELLE,square,0,3,2,0,3070,False,1,4,2,3,6,5,4,5,1,2,3,6,True,baboons,,
ARIELLE,random,2,3,0,0,3211,True,5,1,4,2,6,3,1,2,3,4,5,6,True,baboons,,
ARIELLE,rectangle,3,4,4,1,852,False,1,4,5,2,3,6,2,1,5,4,3,6,True,baboons,,
ARIELLE,parallelogram,1,5,1,0,1711,False,5,6,2,1,4,3,6,1,3,2,4,5,True,baboons,,
ARIELLE,rustedHinge,0,1,3,0,1758,True,2,1,3,6,5,4,4,1,6,3,5,2,True,baboons,,
ARIELLE,isoTrapezoid,0,3,3,1,1422,False,6,5,2,1,4,3,6,3,1,5,4,2,True,baboons,,
ARIELLE,square,3,1,0,0,3930,True,6,1,3,5,4,2,1,6,2,4,5,3,True,baboons,,
ARIELLE,random,0,0,5,0,1648,True,1,3,6,4,5,2,2,4,3,1,5,6,True,baboons,,
ARIELLE,hinge,3,4,4,1,1309,False,1,2,5,4,3,6,3,1,2,6,4,5,True,baboons,,
ARIELLE,rustedHinge,1,5,0,0,3812,True,6,1,3,4,2,5,3,2,5,1,4,6,True,baboons,,
ARIELLE,losange,3,4,4,1,2102,True,3,1,2,5,6,4,2,1,3,4,5,6,True,baboons,,
ARIELLE,trapezoid,0,3,1,0,1629,False,5,3,2,6,1,4,6,1,2,4,3,5,True,baboons,,
ARIELLE,parallelogram,1,3,1,0,2168,True,2,1,6,4,3,5,4,3,6,2,1,5,True,baboons,,
ARIELLE,losange,2,2,1,0,4270,False,1,6,5,2,4,3,2,1,6,5,4,3,True,baboons,,
ARIELLE,rightKite,2,4,4,1,3031,False,2,6,3,5,4,1,4,3,5,6,1,2,True,baboons,,
ARIELLE,hinge,0,2,4,0,2949,True,3,1,5,2,6,4,4,5,6,1,3,2,True,baboons,,
ARIELLE,hinge,1,5,5,1,1070,False,1,4,3,6,2,5,5,3,6,4,2,1,True,baboons,,
ARIELLE,isoTrapezoid,1,3,5,0,2059,True,4,5,1,3,2,6,4,2,5,3,1,6,True,baboons,,
ARIELLE,trapezoid,3,1,4,0,2250,True,3,2,4,1,6,5,5,4,6,3,2,1,True,baboons,,
ARIELLE,losange,0,4,4,1,859,True,3,4,1,2,5,6,4,1,5,3,6,2,True,baboons,,
ARIELLE,rightKite,3,3,0,0,2438,False,6,3,2,5,4,1,2,4,1,5,6,3,True,baboons,,
ARIELLE,rightKite,0,2,0,0,1891,True,2,6,3,1,4,5,1,3,4,2,6,5,True,baboons,,
ARIELLE,rectangle,1,5,4,0,3172,True,6,2,3,5,4,1,4,2,3,1,5,6,True,baboons,,
ARIELLE,isoTrapezoid,1,2,2,1,1820,False,5,2,3,4,6,1,1,5,2,4,6,3,True,baboons,,
ARIELLE,random,3,1,1,1,2730,False,5,6,1,2,4,3,3,4,1,2,5,6,True,baboons,,
ARIELLE,losange,2,2,2,1,2820,True,3,6,5,4,2,1,2,6,1,3,5,4,True,baboons,,
ARIELLE,square,3,3,4,0,4117,False,2,3,5,6,1,4,1,4,6,3,2,5,True,baboons,,
ARIELLE,square,1,4,3,0,2281,False,5,4,3,1,2,6,3,2,4,5,6,1,True,baboons,,
ARIELLE,kite,2,5,3,0,3078,False,6,5,3,1,4,2,6,5,3,1,2,4,True,baboons,,
ARIELLE,isoTrapezoid,3,5,1,0,2449,False,1,6,2,4,3,5,1,4,3,5,2,6,True,baboons,,
ARIELLE,parallelogram,3,0,3,0,3969,False,4,2,6,5,1,3,5,4,6,2,1,3,True,baboons,,
ARIELLE,rustedHinge,3,2,1,0,4000,True,3,1,5,2,6,4,1,4,3,2,6,5,True,baboons,,
ARIELLE,losange,0,5,1,0,1082,False,1,6,4,2,5,3,1,5,2,3,6,4,True,baboons,,
ARIELLE,kite,1,3,3,1,2070,True,6,4,3,2,5,1,2,5,6,1,4,3,True,baboons,,
ARIELLE,rectangle,3,1,2,0,2801,False,4,1,3,2,5,6,4,3,5,6,2,1,True,baboons,,
ARIELLE,random,2,5,1,0,2133,False,1,6,4,3,2,5,3,1,6,2,5,4,True,baboons,,
ARIELLE,parallelogram,0,5,4,0,3238,True,1,3,2,6,5,4,4,2,1,3,6,5,True,baboons,,
ARIELLE,rectangle,3,2,1,0,4910,True,5,1,2,4,3,6,5,4,3,6,2,1,True,baboons,,
ARIELLE,trapezoid,3,4,0,0,3230,True,6,5,1,3,4,2,5,4,1,3,6,2,True,baboons,,
ARIELLE,hinge,1,2,0,0,3508,False,1,6,5,4,2,3,2,5,3,1,6,4,True,baboons,,
ARIELLE,parallelogram,3,3,4,0,2500,False,5,3,1,2,6,4,4,3,2,5,6,1,True,baboons,,
ARIELLE,kite,2,0,0,1,2500,True,6,3,2,4,1,5,4,3,6,1,2,5,True,baboons,,
ARIELLE,random,1,3,3,1,2641,False,3,4,6,5,1,2,5,1,3,4,2,6,True,baboons,,
ARIELLE,parallelogram,0,5,0,0,2918,False,6,3,1,5,4,2,1,2,6,4,3,5,True,baboons,,
ARIELLE,isoTrapezoid,2,1,3,0,2941,False,4,5,6,2,3,1,5,3,2,6,1,4,True,baboons,,
ARIELLE,losange,3,1,0,0,1570,False,6,5,3,1,4,2,6,4,5,1,3,2,True,baboons,,
ARIELLE,kite,3,4,5,0,4551,False,6,4,2,1,3,5,2,6,3,1,5,4,True,baboons,,
ARIELLE,square,2,3,3,1,1668,True,4,2,6,3,5,1,5,2,4,1,3,6,True,baboons,,
ARIELLE,rustedHinge,0,3,4,0,1301,True,3,4,6,5,1,2,1,3,5,2,4,6,True,baboons,,
ARIELLE,kite,1,1,2,0,1777,False,6,2,5,4,3,1,3,1,5,2,6,4,True,baboons,,
ARIELLE,isoTrapezoid,1,1,1,1,1328,True,1,5,4,3,2,6,3,5,2,4,6,1,True,baboons,,
ARIELLE,square,1,3,3,1,1180,True,1,6,5,3,4,2,4,2,1,5,3,6,True,baboons,,
ARIELLE,parallelogram,2,3,4,0,742,False,2,5,4,6,1,3,4,1,5,3,2,6,True,baboons,,
ARIELLE,square,0,0,0,1,1859,True,5,6,4,2,3,1,6,1,2,3,5,4,True,baboons,,
ARIELLE,kite,3,0,4,0,2879,True,3,1,5,4,2,6,6,1,3,5,2,4,True,baboons,,
ARIELLE,parallelogram,3,1,3,0,3109,True,2,5,1,6,3,4,3,6,4,5,1,2,True,baboons,,
ARIELLE,rectangle,2,0,0,1,1727,False,4,5,6,3,1,2,2,5,1,3,4,6,True,baboons,,
ARIELLE,random,0,5,0,0,2742,True,6,4,1,2,3,5,1,6,2,3,4,5,True,baboons,,
ARIELLE,rightKite,1,3,3,1,1570,False,2,1,3,6,4,5,1,2,4,3,6,5,True,baboons,,
ARIELLE,trapezoid,0,3,4,0,2434,False,4,2,3,5,1,6,5,4,1,2,6,3,True,baboons,,
ARIELLE,losange,1,1,1,1,2688,False,4,3,1,5,2,6,2,1,3,4,5,6,True,baboons,,
ARIELLE,trapezoid,1,5,5,1,2898,True,3,1,5,4,6,2,6,5,1,3,2,4,True,baboons,,
ARIELLE,losange,3,4,3,0,3293,True,3,4,2,6,5,1,4,3,1,2,6,5,True,baboons,,
ARIELLE,trapezoid,1,4,4,1,1367,False,3,5,1,2,4,6,3,4,1,6,2,5,True,baboons,,
ARIELLE,hinge,3,2,5,0,1629,True,2,4,1,5,3,6,2,1,4,5,6,3,True,baboons,,
ARIELLE,kite,2,0,2,0,2449,False,3,2,5,1,6,4,6,4,1,2,5,3,True,baboons,,
ARIELLE,hinge,2,0,4,0,2422,False,2,3,4,1,6,5,5,4,2,6,3,1,True,baboons,,
ARIELLE,parallelogram,1,4,4,1,2180,False,3,2,4,1,5,6,3,2,6,4,1,5,True,baboons,,
ARIELLE,kite,0,4,4,1,4062,True,5,6,4,3,1,2,5,6,4,1,2,3,True,baboons,,
ARIELLE,losange,1,5,3,0,2039,True,4,1,3,2,6,5,5,1,3,2,6,4,True,baboons,,
ARIELLE,rectangle,2,5,5,1,1098,True,6,1,2,3,5,4,2,5,4,1,3,6,True,baboons,,
ARIELLE,rightKite,1,3,3,1,1418,True,3,5,6,1,4,2,1,3,6,2,4,5,True,baboons,,
ARIELLE,losange,2,0,4,0,2887,True,2,5,6,3,1,4,4,1,3,5,6,2,True,baboons,,
ARIELLE,parallelogram,2,2,2,1,2777,True,3,4,2,1,6,5,6,4,5,2,3,1,True,baboons,,
ARIELLE,trapezoid,2,1,1,1,1641,False,4,5,1,2,6,3,3,5,4,2,6,1,True,baboons,,
